2019.10.2,14:37:17,50144,A2-25-66-01-0B-00-12-E0,9562,1
2019.10.2,14:37:18,50140,A2-25-66-01-0B-00-12-E0,10582,1
2019.10.2,14:37:19,50128,A2-25-66-01-0B-00-12-E0,11579,1
2019.10.2,14:37:21,50125,A2-25-66-01-0B-00-12-E0,13362,1
2019.10.2,14:37:22,50124,A2-25-66-01-0B-00-12-E0,14864,1
2019.10.2,14:37:24,50130,A2-25-66-01-0B-00-12-E0,16374,1
2019.10.2,14:37:25,50145,A2-25-66-01-0B-00-12-E0,17586,1
2019.10.2,14:37:27,50136,A2-25-66-01-0B-00-12-E0,19125,1
2019.10.2,14:37:28,50132,A2-25-66-01-0B-00-12-E0,20639,1
2019.10.2,14:37:33,50120,A2-25-66-01-0B-00-12-E0,25698,1
2019.10.2,14:39:51,50130,9A-2A-66-01-0B-00-12-E0,163883,1
2019.10.2,14:40:12,50140,44-26-66-01-0B-00-12-E0,184773,1
2019.10.2,14:40:13,50140,44-26-66-01-0B-00-12-E0,185202,0
2019.10.2,14:40:14,50140,44-26-66-01-0B-00-12-E0,186518,0
2019.10.2,14:40:18,50136,B7-28-66-01-0B-00-12-E0,190134,1
2019.10.2,14:40:18,50136,B7-28-66-01-0B-00-12-E0,190802,0
2019.10.2,14:40:19,50136,B7-28-66-01-0B-00-12-E0,191169,0
2019.10.2,14:40:26,50136,B7-28-66-01-0B-00-12-E0,198080,0
2019.10.2,14:40:26,50136,B7-28-66-01-0B-00-12-E0,198486,0
2019.10.2,14:40:26,50136,B7-28-66-01-0B-00-12-E0,198823,0
2019.10.2,14:40:27,50136,B7-28-66-01-0B-00-12-E0,199525,0
2019.10.2,14:40:27,50136,B7-28-66-01-0B-00-12-E0,199898,0
2019.10.2,14:40:28,50136,B7-28-66-01-0B-00-12-E0,200273,0
2019.10.2,14:40:28,50140,44-26-66-01-0B-00-12-E0,200504,0
2019.10.2,14:40:29,50140,44-26-66-01-0B-00-12-E0,201173,0
2019.10.2,14:40:29,50125,C3-28-66-01-0B-00-12-E0,201225,1
2019.10.2,14:40:29,50125,C3-28-66-01-0B-00-12-E0,201651,0
2019.10.2,14:40:29,50140,44-26-66-01-0B-00-12-E0,201874,0
2019.10.2,14:40:30,50125,C3-28-66-01-0B-00-12-E0,202056,0
2019.10.2,14:40:30,50140,44-26-66-01-0B-00-12-E0,202269,0
2019.10.2,14:40:30,50125,C3-28-66-01-0B-00-12-E0,202483,0
2019.10.2,14:40:30,50140,44-26-66-01-0B-00-12-E0,202660,0
2019.10.2,14:40:30,50125,C3-28-66-01-0B-00-12-E0,202913,0
2019.10.2,14:40:31,50125,C3-28-66-01-0B-00-12-E0,203342,0
2019.10.2,14:40:31,50125,C3-28-66-01-0B-00-12-E0,203771,0
2019.10.2,14:40:32,50125,C3-28-66-01-0B-00-12-E0,204167,0
2019.10.2,14:40:33,50125,C3-28-66-01-0B-00-12-E0,205636,0
2019.10.2,14:40:35,50125,C3-28-66-01-0B-00-12-E0,207502,0
2019.10.2,14:40:35,50125,C3-28-66-01-0B-00-12-E0,207938,0
2019.10.2,14:40:36,50125,C3-28-66-01-0B-00-12-E0,208335,0
2019.10.2,14:40:36,50125,C3-28-66-01-0B-00-12-E0,208735,0
2019.10.2,14:40:37,50125,C3-28-66-01-0B-00-12-E0,209168,0
2019.10.2,14:40:37,50125,C3-28-66-01-0B-00-12-E0,209607,0
2019.10.2,14:40:38,50125,C3-28-66-01-0B-00-12-E0,210051,0
2019.10.2,14:40:38,50125,C3-28-66-01-0B-00-12-E0,210447,0
2019.10.2,14:40:38,50125,C3-28-66-01-0B-00-12-E0,210869,0
2019.10.2,14:40:39,50125,C3-28-66-01-0B-00-12-E0,211291,0
2019.10.2,14:40:40,50125,C3-28-66-01-0B-00-12-E0,212092,0
2019.10.2,14:40:40,50125,C3-28-66-01-0B-00-12-E0,212474,0
2019.10.2,14:40:40,50125,C3-28-66-01-0B-00-12-E0,212891,0
2019.10.2,14:40:41,50125,C3-28-66-01-0B-00-12-E0,213308,0
2019.10.2,14:40:53,50125,C3-28-66-01-0B-00-12-E0,225150,0
2019.10.2,14:40:53,50125,C3-28-66-01-0B-00-12-E0,225582,0
2019.10.2,14:40:54,50125,C3-28-66-01-0B-00-12-E0,225974,0
2019.10.2,14:40:54,50130,9A-2A-66-01-0B-00-12-E0,226359,1
2019.10.2,14:40:54,50125,C3-28-66-01-0B-00-12-E0,226401,0
2019.10.2,14:40:54,50130,9A-2A-66-01-0B-00-12-E0,226756,0
2019.10.2,14:40:54,50125,C3-28-66-01-0B-00-12-E0,226831,0
2019.10.2,14:40:55,50130,9A-2A-66-01-0B-00-12-E0,227148,0
2019.10.2,14:40:55,50125,C3-28-66-01-0B-00-12-E0,227255,0
2019.10.2,14:40:55,50130,9A-2A-66-01-0B-00-12-E0,227570,0
2019.10.2,14:40:55,50125,C3-28-66-01-0B-00-12-E0,227681,0
2019.10.2,14:40:56,50130,9A-2A-66-01-0B-00-12-E0,227969,0
2019.10.2,14:40:56,50125,C3-28-66-01-0B-00-12-E0,228083,0
2019.10.2,14:40:56,50130,9A-2A-66-01-0B-00-12-E0,228368,0
2019.10.2,14:40:57,50130,9A-2A-66-01-0B-00-12-E0,229003,0
2019.10.2,14:40:57,50130,9A-2A-66-01-0B-00-12-E0,229403,0
2019.10.2,14:40:57,50130,9A-2A-66-01-0B-00-12-E0,229807,0
2019.10.2,14:40:58,50130,9A-2A-66-01-0B-00-12-E0,230197,0
2019.10.2,14:40:58,50130,9A-2A-66-01-0B-00-12-E0,230623,0
2019.10.2,14:40:59,50130,9A-2A-66-01-0B-00-12-E0,231021,0
2019.10.2,14:40:59,50120,B5-28-66-01-0B-00-12-E0,231142,1
2019.10.2,14:40:59,50120,B5-28-66-01-0B-00-12-E0,231540,0
2019.10.2,14:41:00,50120,B5-28-66-01-0B-00-12-E0,231974,0
