2019.4.18,14:50:53,50144,A2-25-66-01-0B-00-12-E0,11356,1
2019.4.18,14:50:57,50128,A2-25-66-01-0B-00-12-E0,14454,1
2019.4.18,14:50:58,50125,A2-25-66-01-0B-00-12-E0,15743,1
2019.4.18,14:51:01,50124,A2-25-66-01-0B-00-12-E0,18742,1
2019.4.18,14:51:02,50130,A2-25-66-01-0B-00-12-E0,20236,1
2019.4.18,14:51:04,50145,A2-25-66-01-0B-00-12-E0,22191,1
2019.4.18,14:51:06,50132,A2-25-66-01-0B-00-12-E0,24209,1
2019.4.18,14:51:08,50136,A2-25-66-01-0B-00-12-E0,26193,1
2019.4.18,14:51:12,50120,A2-25-66-01-0B-00-12-E0,29832,1
2019.4.18,14:51:22,50150,A2-25-66-01-0B-00-12-E0,40046,1
2019.4.18,14:51:23,50149,A2-25-66-01-0B-00-12-E0,41236,1
2019.4.18,14:51:29,50134,A2-25-66-01-0B-00-12-E0,46537,1
2019.4.18,14:51:58,50151,A2-25-66-01-0B-00-12-E0,75896,1
2019.4.18,14:56:50,50140,A5-26-66-01-0B-00-12-E0,368242,1
2019.4.18,14:58:18,50134,52-21-30-01-0B-00-12-E0,455831,1
2019.4.18,14:58:18,50134,52-21-30-01-0B-00-12-E0,456171,0
2019.4.18,14:58:19,50134,52-21-30-01-0B-00-12-E0,456544,0
2019.4.18,14:58:20,50134,52-21-30-01-0B-00-12-E0,457539,0
2019.4.18,14:58:20,50134,52-21-30-01-0B-00-12-E0,458249,0
2019.4.18,14:58:21,50134,52-21-30-01-0B-00-12-E0,458936,0
2019.4.18,14:58:21,50134,52-21-30-01-0B-00-12-E0,459314,0
2019.4.18,14:58:22,50134,52-21-30-01-0B-00-12-E0,460301,0
2019.4.18,14:58:23,50134,52-21-30-01-0B-00-12-E0,460712,0
2019.4.18,14:58:24,50134,52-21-30-01-0B-00-12-E0,461431,0
2019.4.18,14:58:24,50134,52-21-30-01-0B-00-12-E0,462396,0
2019.4.18,14:58:25,50134,52-21-30-01-0B-00-12-E0,463081,0
2019.4.18,14:58:26,50134,52-21-30-01-0B-00-12-E0,464378,0
2019.4.18,14:58:27,50134,52-21-30-01-0B-00-12-E0,464794,0
2019.4.18,14:58:27,50134,52-21-30-01-0B-00-12-E0,465142,0
2019.4.18,14:58:28,50134,52-21-30-01-0B-00-12-E0,465500,0
2019.4.18,14:58:28,50134,52-21-30-01-0B-00-12-E0,465870,0
2019.4.18,14:58:28,50134,52-21-30-01-0B-00-12-E0,466288,0
2019.4.18,14:58:29,50134,52-21-30-01-0B-00-12-E0,466671,0
2019.4.18,14:58:29,50134,52-21-30-01-0B-00-12-E0,467017,0
2019.4.18,14:58:30,50134,52-21-30-01-0B-00-12-E0,467709,0
2019.4.18,14:58:30,50134,52-21-30-01-0B-00-12-E0,468090,0
2019.4.18,14:58:31,50134,52-21-30-01-0B-00-12-E0,468471,0
2019.4.18,14:58:31,50134,52-21-30-01-0B-00-12-E0,469134,0
2019.4.18,14:58:32,50134,52-21-30-01-0B-00-12-E0,469514,0
2019.4.18,14:58:32,50134,52-21-30-01-0B-00-12-E0,470211,0
2019.4.18,14:58:34,50134,52-21-30-01-0B-00-12-E0,471816,0
2019.4.18,14:58:35,50134,52-21-30-01-0B-00-12-E0,473153,0
2019.4.18,14:58:36,50134,52-21-30-01-0B-00-12-E0,473502,0
